timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,-1.192711,0.950605,-0.024231,0.160238,-0.015450,0.144212,11.395000
100657894,-0.235143,0.630361,0.147208,0.159282,0.036361,0.008134,11.619691
201315789,0.128975,3.240312,0.594313,0.223911,0.041509,-0.019467,11.574134
301973684,0.305408,1.595623,0.610054,-0.388896,-0.067309,-0.108166,11.655077
402631578,-2.117485,-2.206431,-0.740476,-0.126868,0.046316,-0.116674,11.660132
503289473,1.203566,1.802019,-0.439301,-0.176756,-0.072873,-0.154059,11.709693
603947368,-0.635061,0.927518,0.349547,-0.187068,0.010171,-0.093658,11.815866
704605263,-1.407480,1.995880,0.640023,0.051300,0.039667,0.053821,11.843213
805263157,-0.555932,1.177557,0.365279,0.122807,-0.007004,0.049988,11.969839
905921052,-0.163646,0.930422,-0.884071,-0.134663,-0.148504,-0.068414,11.917273
1006578947,-2.400302,1.601211,0.497181,-0.064503,-0.058511,-0.133405,12.011758
1107236842,-0.338444,2.080760,-0.187655,-0.140583,-0.076039,-0.028747,12.135552
1207894736,-0.374416,1.465355,0.395183,-0.193681,-0.035492,-0.175706,11.938940
1308552631,0.392549,2.558741,0.089467,0.114240,0.029734,0.064498,11.978953
1409210526,-0.312577,1.016225,-0.100228,-0.059570,-0.030349,-0.042035,12.064942
1509868421,-2.414920,1.143061,0.097034,0.172715,0.057079,0.036351,12.169750
1610526315,-1.707925,0.665688,0.124734,-0.047276,-0.018978,0.041666,12.134488
1711184210,-2.386315,0.979584,1.079613,0.184784,0.072628,0.103280,12.158659
1811842105,0.575029,2.020828,0.005198,0.056103,-0.080351,0.133595,12.208856
1912499999,-1.736468,0.479632,0.199620,0.249233,0.002524,0.125604,12.408715
2013157894,0.180766,1.925584,0.683977,0.228240,-0.018341,0.164424,12.258721
2113815789,-3.397856,0.003360,-0.088617,0.117095,0.017507,0.116191,12.342520
2214473684,-2.753812,1.060666,-0.269844,0.375675,0.027052,0.211129,12.361148
2315131578,0.673875,2.885088,0.886632,0.350723,-0.029992,0.069478,12.456977
2415789473,-2.026211,-0.747770,-0.191117,0.098063,-0.013693,-0.006819,12.536374
2516447368,1.586009,2.568139,-0.591603,-0.262384,-0.057737,-0.162975,12.762122
2617105263,-1.702326,0.689829,-0.742459,-0.147953,0.097324,-0.084497,12.829174
2717763157,0.535731,-0.387068,-0.102222,-0.244353,-0.042904,-0.156062,12.881625
2818421052,-2.039822,1.774335,0.533102,-0.154013,-0.117758,-0.135333,12.868911
2919078947,0.295081,0.746219,0.077929,-0.203747,-0.029132,-0.132431,12.810835
3019736842,-2.739105,-0.153600,0.688853,-0.262741,-0.078703,-0.139813,12.689196
3120394736,-1.096830,1.047914,0.185697,-0.263290,-0.005386,-0.172971,12.784137
3221052631,-2.522508,0.188964,0.306157,-0.329251,-0.057012,-0.164024,12.965848
3321710526,1.256739,0.448282,0.278306,-0.219151,-0.010391,-0.159812,12.885826
3422368421,-0.298588,-0.092965,-0.038093,-0.300426,0.039439,-0.060235,12.954112
3523026315,0.935587,-0.942407,0.250840,-0.048878,0.079227,-0.003300,12.988971
3623684210,-1.054054,1.036747,-0.275284,-0.086539,0.021218,-0.048110,12.951192
3724342105,-1.683846,0.586952,0.327693,0.067004,0.043868,0.054584,13.033266
3824999999,-0.951566,0.122950,0.658080,0.055344,-0.025685,0.038280,13.047014
