timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,1.519928,-2.064923,-0.231502,0.312858,-0.245289,0.265943,3.988056
100048146,0.029890,3.564156,0.561775,-0.048721,0.055159,0.023570,4.234025
200096292,0.529346,4.307634,1.271312,0.365558,-0.409162,0.185524,4.517128
300144439,-1.102575,4.900543,1.298988,-0.468621,0.296978,-0.268349,4.708364
400192585,-0.766445,5.348645,0.642696,0.646946,-0.585850,0.428173,4.922459
500240731,-0.591489,3.945155,-1.015895,0.130749,-0.208389,0.208660,5.189289
600288878,-1.977966,2.472432,0.739871,0.296139,-0.222087,0.344980,5.355448
700337024,1.017918,-2.495613,-0.521130,-0.051065,0.004744,0.014825,5.510843
800385170,1.178232,-3.398641,0.322864,0.533837,-0.517632,0.348655,5.760717
900433317,2.528258,-4.744174,0.207322,0.379416,-0.313340,0.366633,5.946721
1000481463,-0.365018,4.115939,0.525890,0.328710,-0.061982,0.246805,6.088018
1100529610,2.077739,-2.254271,0.509878,0.407770,-0.366459,0.221154,6.310933
1200577756,-1.864572,4.849173,-0.141308,0.058711,-0.070307,0.052034,6.487336
1300625902,1.183537,-1.567860,0.132982,0.389711,-0.307576,0.242426,6.699532
1400674049,-2.072466,4.440515,-0.088703,-0.105876,0.052606,-0.218603,6.934698
1500722195,1.532688,-2.384290,-1.155384,0.214914,-0.018206,0.338110,7.055089
1600770341,0.863131,-2.692030,-1.463591,-0.339264,0.106178,-0.279544,7.221618
1700818488,1.013153,-3.847705,-0.158350,0.004491,0.013864,-0.089593,7.430982
1800866634,-1.272883,-2.349270,-0.949876,-0.333956,0.461516,-0.270146,7.551013
1900914780,1.487356,4.681899,-1.290720,-0.251415,0.336742,-0.231393,7.667786
2000962927,0.621725,-2.984062,-0.373397,-0.051897,0.201550,-0.006507,7.760729
2101011073,0.848327,3.857495,-1.271975,-0.313274,0.348824,-0.253019,7.952143
2201059220,0.703430,1.406195,-2.386289,0.170078,-0.159826,0.060488,8.163354
2301107366,1.573652,1.165181,-0.669360,-0.094032,-0.017783,-0.172971,8.296141
2401155512,0.520659,0.024151,-0.044095,-0.191037,0.037218,-0.235246,8.400193
2501203659,-1.683090,1.950184,-0.317451,0.100163,-0.105879,0.001333,8.584884
2601251805,0.209596,2.996892,-1.619368,-0.106254,0.238380,-0.137056,8.737479
