timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,0.682140,-0.487002,-0.465835,0.044788,0.026545,-0.061197,19.731111
100450450,-0.635640,1.605920,-0.538249,0.089905,0.172461,-0.081695,19.702812
200900900,0.167889,-0.637783,0.980345,0.009995,0.006485,0.026894,19.649034
301351351,-1.498414,2.173015,0.459828,0.134632,0.196944,-0.071554,19.663934
401801801,-0.306194,-1.936253,0.289614,-0.076528,-0.189423,0.183163,19.586071
502252252,0.789774,-0.055891,-0.511100,0.140404,0.161556,-0.086147,19.583732
602702702,0.129340,-2.021416,-0.038847,-0.061759,-0.199897,0.092169,19.574835
703153153,0.995032,-0.100502,-0.390852,-0.007570,-0.019022,0.054465,19.498355
803603603,-1.141320,2.934066,-1.277094,-0.267090,-0.353198,0.127006,19.478881
904054054,0.169116,0.457685,-0.006076,-0.195375,-0.382587,0.211382,19.399951
1004504504,-0.543319,0.197619,0.436860,-0.206098,-0.366803,0.244417,19.465430
1104954954,0.875851,-4.328290,0.739509,-0.246446,-0.527300,0.280527,19.347285
1205405405,-0.856632,3.758130,-0.590819,-0.109032,-0.277502,0.189293,19.390571
1305855855,0.339651,-2.462393,0.148995,-0.303752,-0.447121,0.254755,19.379110
1406306306,0.233365,4.094467,-0.353747,-0.048130,-0.021524,-0.027975,19.346261
1506756756,-0.195030,-0.455817,0.694180,-0.253839,-0.416878,0.217046,19.333408
1607207207,-0.356658,2.815499,0.677043,-0.002052,0.094512,-0.042555,19.303519
1707657657,1.298031,-1.286899,-0.323189,-0.043743,-0.231102,0.132210,19.394762
1808108108,-1.668898,-0.030803,0.017833,0.041685,-0.002929,0.077276,19.349955
1908558558,-0.960843,-0.772693,0.354414,-0.099718,-0.098299,0.079745,19.403544
2009009009,0.707545,0.867102,-0.792414,0.034840,0.034683,0.003271,19.379965
2109459459,-0.563110,-1.150856,0.264960,-0.056738,-0.035370,-0.013309,19.419283
2209909909,2.193472,-1.639311,-1.315936,-0.021851,0.255436,-0.206787,19.419284
2310360360,2.103195,-1.836244,-0.552202,-0.064457,0.033597,-0.055580,19.382928
2410810810,0.016130,-0.242224,0.909231,0.088679,0.202153,-0.084863,19.362297
2511261261,0.380070,1.581319,-0.702219,0.115983,0.133013,-0.010615,19.340344
2611711711,0.955404,-0.835104,-0.323177,0.080335,0.127337,-0.016816,19.341982
2712162162,-2.681188,0.387187,0.494311,-0.080526,0.162846,-0.228665,19.323551
2812612612,0.259735,-1.409271,-0.865612,-0.042483,0.132255,-0.116043,19.250921
2913063063,-1.089781,0.201597,-0.389325,0.100726,0.146357,-0.022681,19.252735
3013513513,-0.186505,-0.804726,-0.566140,0.084946,0.047844,-0.029707,19.172988
3113963963,-1.138510,1.942878,0.349942,0.087279,0.259099,-0.160058,19.169484
3214414414,0.931317,-0.619100,-0.131056,0.011364,0.069583,-0.050869,19.081537
3314864864,-0.046023,2.079712,-0.264647,0.144532,0.279186,-0.124984,19.116250
3415315315,0.629097,-2.030250,0.517351,0.004308,-0.019396,0.020084,19.051001
3515765765,-0.678388,-0.537469,0.038286,0.062914,0.147669,-0.097269,19.025429
3616216216,0.097704,-1.690296,0.263260,-0.085050,-0.053017,0.014577,18.999332
3716666666,0.383133,0.999984,-0.377667,0.045477,0.071323,-0.045493,18.956852
3817117117,-0.587748,0.845798,0.029311,-0.062072,-0.112194,0.065132,18.926894
3917567567,0.092008,0.291919,0.074488,-0.009311,-0.039269,0.025966,18.859276
4018018018,-0.844173,0.144948,-0.020893,-0.028577,-0.025806,0.020835,18.838524
4118468468,-0.799538,-0.129575,-0.160305,-0.035674,-0.020780,0.024495,18.738525
4218918918,-0.822011,-0.116172,-0.133045,-0.010060,-0.000378,0.030225,18.805083
4319369369,-0.995223,0.087701,0.094760,-0.052907,-0.033253,0.027575,18.687345
4419819819,-1.084126,1.070905,-0.373349,-0.096708,-0.124019,0.115750,18.617595
4520270270,-0.052260,0.710707,0.159629,-0.060715,-0.129385,0.046164,18.577477
4620720720,-0.363361,1.303009,0.069241,-0.140282,-0.140858,0.121585,18.472543
4721171171,0.409439,-0.731645,0.288924,-0.082673,-0.171439,0.096267,18.399414
4821621621,-0.496778,0.218525,0.131393,-0.067035,-0.113329,0.090286,18.342462
4922072072,-0.521894,-0.286777,0.327193,-0.070665,-0.091672,0.048457,18.261047
5022522522,-0.305762,1.525091,0.055013,0.105327,0.167679,-0.065470,18.182978
5122972972,-0.231404,-0.107199,0.262465,0.055913,0.124446,-0.020214,18.114328
5223423423,-0.350479,1.649938,-0.220745,0.093995,0.202558,-0.117456,18.033656
5323873873,-0.803590,-0.455489,0.168581,0.070377,0.127168,-0.039376,17.943411
5424324324,-0.722112,0.859119,-0.032481,0.052093,0.181024,-0.126479,17.880541
5524774774,-0.775544,-0.267929,-0.159484,-0.004041,0.040700,-0.009940,17.773336
5625225225,0.372980,0.506915,-0.095780,0.090271,0.055256,-0.043830,17.704670
5725675675,1.415862,0.050977,-0.152972,-0.020831,-0.061406,0.048260,17.639257
5826126126,-0.488315,1.214900,0.449056,0.041692,0.129558,-0.178268,17.592885
5926576576,1.077691,0.129028,1.242844,0.069077,0.077722,-0.063006,17.434717
6027027027,-0.920081,1.102220,0.118788,0.041041,0.114445,0.022230,17.313176
6127477477,-1.563063,-1.562102,0.276652,-0.036107,-0.020426,-0.018923,17.288475
6227927927,-2.042508,-1.075125,0.124937,-0.080310,0.056270,0.008110,17.201657
