timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,-0.061174,-0.150953,0.050904,-0.070568,0.020715,0.008200,0.056944
100002162,-0.242706,-0.271665,-0.003988,-0.085436,0.015431,-0.000500,0.033890
200004325,-0.100911,0.020725,0.160395,0.052201,-0.007765,0.000801,0.063053
300006488,-0.128525,-0.116072,0.054592,0.020461,-0.005951,0.014698,0.003889
400008651,0.109353,0.168655,-0.118806,-0.014896,-0.005793,-0.018698,0.001946
500010814,0.012644,-0.045854,-0.126301,0.008415,-0.004626,0.006599,0.018059
600012976,0.039933,0.012927,-0.144784,-0.005273,0.007230,-0.000702,0.051947
700015139,-0.015239,0.139897,-0.017710,0.007094,0.003138,-0.013397,0.074996
800017302,-0.049184,-0.052328,-0.058993,-0.021630,-0.009540,0.010196,0.049995
900019465,-0.004459,0.095250,-0.030308,0.007017,-0.003646,-0.014991,0.018906
1000021628,-0.028115,0.007693,-0.058428,0.019875,0.021643,0.028795,0.106928
1100023791,0.214796,-0.078794,-0.185212,-0.001305,-0.027728,0.008699,0.028889
1200025953,-0.091304,0.164254,-0.241060,0.010710,0.020094,0.001569,0.028055
1300028116,-0.236286,-0.581616,0.469986,0.084622,0.020264,-0.002099,0.025009
1400030279,0.108151,-0.006302,0.005801,-0.030202,-0.014369,0.006121,0.056946
1500032442,-0.228454,0.123373,0.061653,-0.015071,-0.028150,0.033484,0.061940
1600034605,-0.500756,0.115497,0.233294,-0.119427,-0.020691,-0.019784,0.048060
1700036768,-0.163223,-0.177891,-0.067334,-0.090968,-0.062561,0.022776,0.061105
1800038930,-0.135938,0.008459,-0.148408,0.067398,-0.046729,-0.037551,0.043889
1900041093,-0.045118,0.375238,-0.426167,-0.004439,0.001230,0.085715,0.043040
2000043256,-0.130987,-0.858250,1.136328,-0.258492,0.042307,0.122338,0.005018
2100045419,-0.489910,-0.032373,0.222308,0.143173,-0.073407,-0.019571,0.046103
2200047582,-0.348678,0.040261,-0.205755,-0.081477,0.034223,0.041567,0.028906
2300049745,0.117938,0.122182,-0.114528,0.086368,-0.036696,-0.025553,0.063872
2400051907,-0.027416,-0.107982,-0.249984,-0.065999,0.034503,0.016892,0.030003
2500054070,-0.039870,0.092267,-0.032486,-0.044612,0.009023,0.003010,0.036108
2600056233,0.204103,0.079396,-0.187615,0.030824,-0.013349,0.021392,0.031112
2700058396,-0.041513,-0.119558,-0.031269,-0.024154,-0.005740,0.005847,0.031949
2800060559,0.003642,-0.086348,-0.047357,0.027315,-0.006891,-0.007491,0.039998
2900062722,-0.102463,-0.122991,-0.147087,0.028940,0.010759,0.012182,0.036111
3000064884,0.079708,0.119638,0.026755,-0.013795,0.001773,-0.015087,0.036106
3100067047,-0.113321,-0.076726,-0.036581,-0.019171,0.007685,0.004891,0.028066
3200069210,0.034969,-0.099490,-0.011630,0.014088,-0.001733,-0.007881,0.043890
3300071373,-0.011229,-0.153609,-0.024201,0.026878,0.007146,-0.006292,0.045006
3400073536,-0.014817,0.127112,-0.031535,-0.018881,-0.013557,0.005095,0.053904
3500075699,0.006332,-0.027957,-0.139078,-0.005539,0.002140,-0.010382,0.074976
3600077861,0.104107,0.062468,0.020381,0.000102,0.003997,0.013380,0.043091
3700080024,-0.049192,-0.034311,-0.127415,0.011012,-0.002414,-0.012091,0.088864
3800082187,-0.030491,0.064250,-0.018032,-0.021461,-0.004828,0.007194,0.058060
3900084350,-0.086043,0.081608,-0.176154,-0.015621,0.005227,-0.000827,0.063902
4000086513,-0.002216,-0.149562,-0.029319,0.021037,0.001223,-0.000494,0.080048
4100088676,-0.013651,-0.092029,-0.055478,-0.004486,-0.000603,0.006481,0.134946
4200090838,-0.045833,-0.016576,-0.145522,-0.000174,0.003764,-0.014678,0.073845
4300093001,-0.023275,0.087750,0.049649,0.000125,0.008526,0.009685,0.026148
4400095164,-0.061213,-0.173991,-0.110356,0.008488,-0.003514,-0.006096,0.066123
4500097327,0.022874,-0.113230,0.032738,0.001393,-0.004783,-0.002529,0.078865
4600099490,-0.039359,0.123963,-0.118738,-0.024063,-0.006633,-0.005203,0.053871
4700101653,-0.095235,-0.002480,-0.053652,0.007691,0.002588,-0.008479,0.036124
4800103815,0.046190,-0.015852,-0.007218,0.020676,0.011433,0.012176,0.048887
4900105978,-0.074327,-0.007985,-0.120521,0.021163,0.006645,-0.010084,0.046981
5000108141,-0.000990,0.037864,-0.046362,-0.021710,-0.003962,0.005462,0.081043
5100110304,-0.001298,0.020153,-0.022676,-0.009945,0.001092,-0.016480,0.018109
5200112467,-0.063737,-0.052834,-0.090746,-0.016163,-0.000301,0.001692,0.066919
5300114630,-0.033879,-0.028924,-0.132645,-0.002292,0.002246,-0.005388,0.043969
5400116792,-0.005768,-0.042541,0.088647,0.019576,0.004295,0.005202,0.113822
5500118955,0.041384,-0.008317,0.042156,0.023972,0.009446,0.007399,0.056940
5600121118,-0.100643,-0.070920,-0.162985,0.011028,0.001211,0.006686,0.053068
5700123281,0.031923,-0.039304,0.012122,-0.000314,0.006871,-0.004803,0.063044
5800125444,0.024256,0.064105,0.028518,-0.008320,-0.007881,-0.007097,0.053876
5900127607,-0.065489,-0.066159,-0.194649,-0.015462,-0.002351,-0.004704,0.043861
6000129769,-0.046357,-0.076870,-0.077914,-0.015916,-0.006527,-0.008269,0.021959
6100131932,0.075689,-0.039197,0.029011,-0.007102,-0.004454,0.007488,0.033054
6200134095,-0.051880,-0.038354,-0.114586,0.013849,0.010594,-0.001585,0.031934
