timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,-0.082380,-0.024665,0.105787,-0.010144,0.016341,0.022899,1.518889
100033866,-0.372553,0.372432,-0.003163,-0.003651,0.004632,0.008190,1.691916
200067733,0.155744,-0.157214,-0.037771,-0.002685,-0.017567,-0.019588,1.607093
300101599,-0.151044,0.080864,-0.027241,0.000530,-0.043152,-0.000746,1.826686
400135466,-0.416613,0.373419,0.050139,0.000136,-0.053009,-0.045240,1.573015
500169332,-0.236557,0.148177,-0.055583,0.013722,-0.055992,-0.039907,1.543284
600203199,-0.269345,0.414568,-0.025184,0.020473,-0.068003,-0.044910,1.677952
700237066,0.266291,-0.515674,-0.048843,0.017137,-0.058496,-0.050817,1.627305
800270932,-0.022432,0.244048,0.043543,0.024279,-0.050480,-0.016869,1.779206
900304799,0.442297,-0.443850,-0.047262,-0.005657,-0.027873,-0.014607,1.895818
1000338665,-0.585385,0.502463,-0.055326,-0.001845,0.015112,0.016403,1.800176
1100372532,0.122088,-0.024559,-0.097123,-0.017818,0.030860,0.017294,1.852228
1200406398,-0.605862,0.315684,-0.029109,-0.015656,0.059365,0.042683,1.928059
1300440265,0.227403,-0.088910,-0.051718,-0.012991,0.083435,0.041554,1.929299
1400474132,0.209024,-0.343308,-0.063262,0.001312,0.064827,0.031168,2.024359
1500507998,0.304271,-0.262298,-0.018908,-0.007348,0.045747,0.024185,2.529490
1600541865,0.294061,-0.222083,-0.029042,-0.009628,0.039397,0.021232,2.213553
1700575731,-0.471849,0.466585,-0.042606,-0.016584,0.007581,0.008815,2.509212
1800609598,0.110904,-0.127091,0.067285,0.004231,-0.008695,-0.009152,2.566609
1900643464,-0.460300,0.261186,-0.130702,0.010123,-0.022309,-0.033605,2.829114
2000677331,0.064968,-0.013252,-0.089276,0.012739,-0.054654,-0.021900,2.863362
2100711198,0.021899,-0.033147,0.069135,0.016990,-0.055160,-0.022096,2.788415
2200745064,0.342296,-0.232728,-0.120850,0.016725,-0.060098,-0.027650,3.109158
2300778931,0.031221,0.135439,0.071649,0.004113,-0.031427,-0.024710,2.995668
2400812797,-0.380504,0.166461,-0.036827,0.001692,0.008456,-0.000491,2.833006
2500846664,0.131719,0.204753,0.061662,-0.024467,0.029311,0.001108,2.830070
2600880530,-0.384697,0.045622,-0.033841,-0.012518,0.024984,0.027885,3.194878
2700914397,0.071920,-0.105498,-0.127003,-0.005266,0.013039,0.006150,3.058679
2800948264,-0.334384,0.082180,-0.052440,0.001659,0.020163,0.011588,3.335456
2900982130,0.151275,-0.071375,-0.040321,-0.001548,0.005721,0.009973,3.180442
3001015997,0.185501,-0.085785,-0.007179,0.003439,0.002572,-0.006500,3.224817
3101049863,-0.053451,0.059251,-0.047679,0.003667,-0.021923,-0.013201,3.205507
3201083730,0.232410,-0.248533,0.008329,0.007829,-0.031653,-0.016501,3.071559
3301117597,0.070492,0.008632,-0.019068,0.000293,-0.023672,-0.025510,3.210918
3401151463,0.173347,-0.020995,-0.018508,0.006900,-0.046581,-0.016681,2.947560
3501185330,-0.367888,0.324039,-0.055802,0.015802,-0.043949,-0.023701,2.905770
3601219196,0.097239,-0.166678,-0.050770,0.016936,-0.024923,-0.023522,2.967318
3701253063,-0.345179,0.340483,0.017551,0.010816,-0.018794,0.007240,2.755051
3801286929,0.004496,-0.328117,0.180346,-0.026407,-0.013290,0.033583,3.153120
3901320796,0.143648,0.033364,-0.021072,-0.012062,0.031064,0.009579,3.155851
4001354663,0.373875,-0.271044,0.109676,-0.015323,0.045729,0.008587,2.991664
4101388529,-0.157995,0.035921,-0.192591,-0.026013,0.053100,0.043973,3.032697
4201422396,-0.378277,0.340168,-0.048478,-0.029247,0.093089,0.028381,3.084076
4301456262,-0.414990,0.222417,-0.062551,-0.007605,0.079338,0.047877,2.941102
4401490129,-0.243041,0.318049,0.037332,-0.005717,0.056925,0.032653,2.803272
4501523995,0.437141,-0.482356,-0.115058,0.004892,0.042649,0.022894,2.428621
4601557862,-0.109914,0.170702,0.005188,-0.001819,0.013088,0.021911,2.215105
4701591729,0.450631,-0.378614,-0.074844,0.003900,-0.025850,-0.009223,2.291865
4801625595,-0.647489,0.309650,0.038662,-0.001309,-0.027108,-0.023192,2.283955
4901659462,0.098070,0.015082,-0.040434,0.011934,-0.044884,-0.034258,2.105047
5001693328,-0.288348,0.338043,0.020256,0.006302,-0.051413,-0.043496,2.221851
5101727195,0.175555,-0.087037,-0.066979,0.013333,-0.055858,-0.031566,2.147766
5201761061,-0.641738,0.221607,-0.096625,0.007741,-0.072447,-0.023020,1.911991
5301794928,0.224006,-0.285485,0.006119,0.009958,-0.028026,-0.016412,2.022607
5401828795,-0.236997,0.028101,0.038237,0.008347,-0.013810,-0.009006,1.996902
5501862661,-0.514776,0.010063,-0.078172,-0.007620,0.029153,0.017109,1.934627
5601896528,-0.080272,-0.382334,-0.192649,-0.007657,0.036003,0.014236,1.914810
5701930394,-0.812788,-0.187411,-0.100011,-0.013341,0.024367,0.026333,1.902319
5801964261,0.021114,-0.418302,-0.039672,0.002093,0.013017,0.017505,1.763219
5901998127,-0.173424,-0.476020,-0.076869,0.005390,0.009773,0.000903,1.614615
6002031994,-0.309208,-0.671470,-0.162773,0.018467,-0.001426,-0.008704,1.402686
6102065861,-0.197303,-0.338328,0.030808,0.021452,-0.023788,-0.004505,1.289022
6202099727,-0.458067,-0.260499,-0.128811,0.036236,-0.047135,-0.019465,1.185719
6302133594,0.096966,-0.454027,0.066080,0.030567,-0.047467,-0.036491,0.988476
6402167460,-0.323705,-0.482182,-0.118059,0.038738,-0.073926,-0.027252,1.090550
6502201327,-0.043323,-0.557779,-0.151996,0.027009,-0.075213,-0.028068,0.805778
6602235194,-0.355460,-0.325762,-0.067550,0.014860,-0.049889,0.000199,0.973205
6702269060,-0.323700,-0.514937,-0.006966,0.017989,-0.062500,-0.004716,0.848992
6802302927,-0.258475,-0.563268,-0.055676,0.032937,-0.067588,-0.022703,0.975589
6902336793,0.047934,-0.742381,-0.098793,0.019220,-0.087734,-0.022615,1.081861
7002370660,-0.050315,-1.046599,-0.085838,0.039748,-0.113730,-0.006842,1.034697
7102404526,0.193903,-1.225371,-0.252704,0.039231,-0.111816,-0.017979,1.147742
7202438393,0.050677,-1.304563,0.010029,0.055178,-0.152025,-0.056280,1.134851
7302472260,0.042388,-1.048317,-0.165732,0.044247,-0.163780,0.008225,1.132529
7402506126,-0.383167,-1.233009,0.088387,0.059450,-0.209857,0.004194,1.274754
7502539993,0.003887,-0.853163,-0.112806,0.065428,-0.226363,-0.029681,1.219073
7602573859,-0.390709,-0.899392,0.109552,0.059529,-0.225889,0.031125,1.113264
7702607726,0.228202,-1.089068,-0.470763,0.059942,-0.249943,-0.009117,1.269240
7802641592,1.467215,-1.346772,0.146452,0.031556,-0.227933,0.017694,0.907759
7902675459,1.128252,-0.541830,-0.002858,0.059169,-0.244597,0.069037,0.857356
8002709326,0.558459,-0.478586,-0.524683,0.124347,-0.373236,-0.062794,0.541086
8102743192,-0.031032,-0.202673,-0.157673,0.081940,-0.341337,-0.007233,0.620876
8202777059,0.315206,-0.143344,-0.176877,0.047264,-0.353984,-0.067944,0.650471
8302810925,0.696929,-0.447705,-0.148551,0.200763,-0.475274,-0.157902,0.600466
8402844792,1.103076,0.104589,-0.083703,0.112251,-0.386548,-0.041681,0.655316
8502878658,0.938934,0.092922,-0.114559,0.054622,-0.320872,-0.059266,0.664096
8602912525,0.012007,-0.100084,-0.024335,0.050414,-0.314414,0.029381,0.601435
8702946392,0.635809,0.496169,0.225570,0.035422,-0.296963,-0.023056,0.776949
8802980258,0.498481,0.110958,-0.500212,0.048257,-0.288488,-0.039219,0.717377
8903014125,1.244297,-0.103776,0.037583,0.034138,-0.319106,0.031619,0.854229
9003047991,0.737562,-0.025522,-0.056863,0.044465,-0.346479,0.028279,0.734828
