timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,0.107278,0.005228,-0.016602,-0.001349,-0.009396,0.006400,2.301111
100001553,0.201138,0.181861,-0.022006,0.016848,-0.005417,0.003900,2.241946
200003106,0.258988,0.085594,-0.059135,0.014988,-0.005824,0.012415,2.354999
300004659,0.057597,0.202237,-0.044504,0.018765,0.011324,-0.005400,2.338056
400006212,0.273269,0.076426,-0.051604,0.008008,0.001775,0.000399,2.346118
500007765,0.224360,0.046494,-0.044005,-0.013261,0.005729,-0.011899,2.451114
600009318,0.343908,0.040233,-0.056304,-0.018879,0.005897,-0.002301,2.493058
700010871,0.143599,0.105083,-0.038876,-0.008680,-0.002229,-0.020025,2.515005
800012425,0.160168,0.120804,-0.049298,-0.016032,-0.007113,0.005544,2.560008
900013978,0.344768,0.165855,-0.144263,0.009112,-0.015989,-0.010042,2.628071
1000015531,0.154829,0.076332,-0.028464,0.002768,-0.005158,0.002474,2.735000
1100017084,0.100484,-0.004131,0.004186,0.022531,-0.011616,0.004085,2.738062
1200018637,0.346068,-0.030375,-0.113138,0.014259,0.002400,0.002614,2.776949
1300020190,0.224855,0.059485,-0.023899,0.034085,-0.000353,0.000223,2.803907
1400021743,0.177557,0.180559,-0.034195,0.011997,0.015861,-0.014159,2.893066
1500023296,0.211110,-0.058383,-0.026776,0.009977,0.001135,-0.008359,2.941949
1600024850,0.248479,0.044599,-0.016802,-0.019249,0.000058,-0.013350,2.959996
1700026403,0.089272,-0.012188,-0.024227,-0.007836,-0.003228,0.001355,2.943085
1800027956,0.147028,0.185572,-0.058172,-0.005477,-0.004319,-0.024841,3.053048
1900029509,-0.004388,0.028161,-0.017304,0.007206,-0.010426,0.013423,3.026939
2000031062,0.124112,0.158869,0.011518,0.022042,-0.004262,-0.013533,3.010009
2100032615,0.234174,0.076701,-0.121205,0.011783,-0.006104,0.015117,3.038063
2200034168,0.016268,0.060473,0.026270,0.029836,0.005169,-0.013998,3.061914
2300035722,0.018535,0.087583,-0.058187,-0.003026,0.010768,-0.007958,2.973874
2400037275,0.254854,0.297251,-0.123490,0.011431,0.004582,-0.006701,2.933085
2500038828,0.056549,0.084406,-0.076553,-0.039949,0.002939,-0.009473,3.011052
2600040381,0.112452,-0.137356,0.031954,-0.009131,0.010326,-0.003657,2.858896
2700041934,0.245129,0.103248,-0.057529,-0.041756,-0.001566,-0.024695,2.876923
2800043487,0.236835,0.032405,-0.077123,-0.012819,-0.003130,0.017491,2.826889
2900045040,-0.068122,-0.051176,0.044329,-0.007434,-0.013955,-0.016964,2.700028
3000046593,0.017079,0.063456,-0.077715,0.002867,-0.001151,0.020437,2.761020
3100048147,0.172670,-0.059158,0.024703,0.011220,-0.009768,-0.003665,2.564965
3200049700,0.136344,0.041065,0.002357,0.005636,0.007890,0.009241,2.493085
3300051253,0.213966,-0.007179,0.027351,0.025342,-0.009838,0.008608,2.551810
3400052806,-0.087483,0.065790,0.003729,0.027365,-0.002364,0.005628,2.288802
3500054359,0.273772,0.100380,-0.074659,0.016684,0.007497,0.010552,2.123803
3600055912,0.097090,-0.016000,-0.005864,0.009115,-0.002079,0.002378,1.965963
3700057465,0.162173,0.019575,-0.034524,-0.006962,0.016830,0.002399,1.701729
3800059019,0.111313,0.133788,-0.047098,-0.006299,0.003039,-0.013096,1.326962
3900060572,0.122443,-0.034663,-0.037789,-0.021225,0.010589,-0.006264,1.356057
4000062125,0.261800,0.078107,-0.079275,-0.014094,-0.014048,-0.003593,1.266213
4100063678,0.010881,0.147246,-0.030905,-0.009574,-0.003973,0.006996,1.430041
4200065231,0.071691,0.072494,-0.034803,0.004488,-0.006345,0.001102,1.493821
4300066784,0.286496,0.003073,-0.035515,0.014831,-0.003333,0.004797,1.390009
4400068337,0.098514,0.132299,-0.052099,0.028096,-0.004449,0.000201,1.402985
4500069890,0.154431,0.087295,-0.045168,0.005641,-0.000418,0.001587,1.299894
4600071444,0.252090,0.080500,-0.063136,-0.000723,-0.000347,0.009922,1.147933
4700072997,0.085227,0.107328,-0.095300,-0.011096,-0.003940,0.007886,0.976801
4800074550,-0.041597,-0.005063,0.045220,-0.025204,0.023134,-0.011893,0.781029
4900076103,0.195060,0.002693,-0.062690,-0.020756,-0.004822,-0.002000,0.670966
5000077656,0.170127,0.001893,-0.046538,-0.026921,0.006511,-0.002694,0.479807
5100079209,-0.035811,0.079061,0.036838,-0.013627,-0.011612,0.004988,0.231819
5200080762,0.104881,0.002560,-0.040887,0.001598,0.002676,-0.010854,0.073870
5300082316,0.213420,-0.110028,-0.022478,-0.021826,-0.001561,-0.007532,0.049976
5400083869,-0.165785,0.182435,-0.063817,0.000532,-0.004041,-0.006410,0.021132
5500085422,0.087039,0.239254,-0.053117,-0.018485,0.016522,-0.007201,0.046079
5600086975,0.070663,0.135744,-0.067839,0.005997,-0.003056,-0.008192,0.008893
5700088528,0.001646,0.070516,0.005672,0.014115,-0.006472,0.000899,0.013076
5800090081,0.230032,-0.032796,-0.024265,0.024257,0.003132,0.000089,0.036100
5900091634,0.113551,0.085563,-0.093867,0.024057,0.001232,-0.012199,0.023890
6000093187,0.112683,0.006732,-0.054340,0.009734,0.014884,-0.010293,0.024992
6100094741,0.090468,0.095777,-0.095232,0.004353,-0.001501,-0.002471,0.016102
6200096294,0.139569,0.050057,-0.067856,-0.005216,-0.000127,-0.012111,0.006958
6300097847,0.218707,0.236932,-0.120624,0.011622,-0.014402,-0.008732,0.021099
6400099400,0.048959,-0.112715,0.023784,0.009324,-0.003260,-0.009790,0.008897
6500100953,0.055225,0.076348,-0.001263,0.031429,-0.013070,0.003479,0.016944
6600102506,0.245071,-0.112724,-0.075016,0.017246,-0.004885,-0.007795,0.016096
6700104059,-0.054006,0.101641,0.008236,0.044299,0.003921,-0.002812,0.001113
6800105613,-0.070167,-0.048089,-0.052356,-0.001034,0.005709,-0.014000,0.003060
6900107166,0.170987,0.116310,-0.055382,0.012179,0.003749,0.009685,0.006955
7000108719,0.159689,-0.047599,0.001586,-0.000239,0.000907,0.024469,0.016954
7100110272,-0.044593,-0.038398,-0.057662,0.033608,-0.005952,-0.007314,0.026115
7200111825,0.206118,-0.217570,-0.059943,-0.005234,0.000785,0.020072,0.029987
7300113378,-0.039914,0.097435,-0.009636,0.013984,-0.005164,-0.004691,0.018044
7400114931,0.041945,0.117043,-0.040628,-0.025758,0.011137,0.002933,0.008061
7500116484,0.133068,0.128209,-0.081145,0.005200,-0.004445,-0.007605,0.013059
7600118038,0.183803,-0.071696,-0.017372,-0.021160,-0.005760,-0.003041,0.016110
7700119591,-0.095305,0.018159,-0.025918,0.018579,-0.010163,0.013256,0.015002
7800121144,-0.031659,-0.113951,0.012461,0.016027,0.000350,-0.014453,0.016925
7900122697,0.157736,-0.033511,-0.068541,0.032350,0.005497,0.005999,0.001133
8000124250,0.002019,0.245966,-0.040577,0.016652,0.002108,-0.014609,0.018882
8100125803,-0.153933,0.031220,-0.017698,0.015632,0.008479,0.001357,0.013060
8200127356,0.119683,0.207386,-0.063599,0.003616,0.005046,-0.014460,0.016937
8300128910,0.201277,-0.387346,-0.076289,0.036376,0.003379,-0.033039,0.011112
8400130463,-0.014913,-0.204418,-0.103879,-0.008607,0.004135,-0.009055,0.011954
8500132016,-0.003112,0.284881,0.001771,0.002201,0.006411,-0.014261,0.018893
8600133569,0.293805,0.051861,-0.092686,-0.015039,-0.017419,0.015047,0.021930
8700135122,0.100827,0.273291,-0.037638,0.016369,-0.011455,0.011610,0.011101
8800136675,0.086307,-0.114383,-0.135951,-0.009347,-0.012675,0.019135,0.003890
8900138228,0.156023,0.092263,-0.026958,0.020359,-0.008238,0.001355,0.004996
9000139781,4.923419,-3.634458,0.286222,-0.146072,-0.065717,-0.035051,0.001947
9100141335,-2.548515,3.920251,-0.831921,0.088996,-0.265786,-0.001783,0.003892
9200142888,0.055721,-0.609765,-0.112494,-0.264143,0.001941,0.122730,0.006111
9300144441,0.804987,3.048609,-0.745836,0.151934,-0.031686,-0.221224,0.006130
9400145994,-0.283737,-1.070133,0.194671,-0.106306,0.054856,0.118251,0.018896
9500147547,-0.539411,-1.652470,0.276796,0.220558,-0.033240,-0.181797,0.023867
9600149100,-0.115282,-1.314790,0.074363,0.019009,-0.007423,0.090243,0.008893
9700150653,-0.146141,-0.225208,0.038894,0.196417,-0.040627,-0.110066,0.011970
9800152207,-0.248519,1.335786,0.028371,0.045001,0.039754,-0.008088,0.028868
9900153760,-0.025364,0.791047,0.059621,0.150280,0.003226,-0.099316,0.014998
10000155313,0.012580,0.532440,-0.136832,0.065106,-0.012797,-0.023156,0.013909
10100156866,-0.206127,-0.634763,0.018081,0.132274,-0.027400,-0.047985,0.026927
10200158419,-0.017992,1.005498,-0.122312,0.111710,-0.002547,-0.045128,0.016100
10300159972,-0.183258,0.024579,-0.015017,0.101427,0.000545,-0.033995,0.008884
10400161525,-0.046557,0.756191,-0.123981,0.108795,-0.001176,-0.048776,0.006111
10500163078,-0.098638,-0.579238,0.002733,0.059206,-0.003127,-0.026292,0.006106
10600164632,0.109254,0.344969,-0.053623,0.086276,0.007419,-0.056941,0.003061
10700166185,-0.341051,-0.610685,-0.026221,0.017954,-0.012530,-0.016344,0.006112
10800167738,-0.062824,0.366122,-0.054267,0.058773,-0.000422,-0.041685,0.006966
10900169291,-0.015466,-0.305633,-0.029108,0.003323,-0.009273,0.000842,0.020015
11000170844,-0.252144,0.515723,-0.095547,0.064007,-0.001866,-0.024982,0.028853
11100172397,-0.090371,-0.036945,-0.041950,0.010441,-0.006285,0.011890,0.008061
11200173950,-0.034370,0.369326,-0.055588,0.043433,0.004393,-0.017652,0.011133
11300175503,-0.127724,-0.179100,-0.032389,-0.010211,0.005772,0.018696,0.023861
11400177057,-0.155145,0.023672,-0.016727,0.016510,0.001623,-0.024936,0.008048
11500178610,-0.085374,-0.212624,0.023344,-0.040960,0.009367,0.013546,0.003902
11600180163,-0.024027,0.168006,-0.066082,-0.004937,-0.008894,-0.016847,0.011104
11700181716,-0.187584,0.230949,-0.054992,-0.034287,-0.003432,0.012265,0.006957
11800183269,-0.107386,0.233800,-0.050294,0.004476,-0.004934,-0.007469,0.013878
11900184822,-0.005233,0.086497,-0.046204,-0.008015,0.000519,0.009598,0.008074
12000186375,-0.171663,-0.110185,-0.047585,0.008405,-0.003769,0.008509,0.018065
12100187929,-0.104088,0.006546,-0.060196,-0.021453,0.007741,0.011178,0.023035
12200189482,-0.084278,0.134343,-0.057127,-0.023523,0.010112,-0.010423,0.011929
12300191035,-0.129526,0.145419,-0.041627,-0.033467,-0.000093,-0.002168,0.003885
12400192588,0.013267,-0.091583,-0.071554,-0.008355,-0.004453,0.000380,0.001979
12500194141,-0.071313,0.047975,-0.032843,-0.009234,0.002559,0.003511,0.019996
12600195694,-0.100473,-0.009189,-0.054921,0.007505,0.002952,0.009254,0.018034
12700197247,0.018717,0.059702,-0.060458,-0.009021,0.004059,-0.007365,0.006944
12800198800,-0.112053,0.097860,-0.021855,-0.011681,-0.000697,0.003974,0.006947
12900200354,-0.105642,0.042993,-0.049478,-0.012436,-0.004709,-0.009095,0.008062
13000201907,0.014497,-0.010383,-0.042260,0.006595,-0.004015,0.006474,0.011119
13100203460,-0.171174,0.066823,-0.033866,0.008717,-0.005384,-0.004908,0.014980
13200205013,-0.199176,0.053460,-0.010386,0.015359,0.013679,0.008491,0.005028
13300206566,0.022941,-0.005953,-0.048311,-0.016933,0.005035,-0.014679,0.018885
13400208119,-0.055585,-0.041325,-0.003361,-0.021108,0.009940,0.003263,0.016938
13500209672,-0.024767,0.066719,-0.033463,-0.013629,-0.005885,-0.014757,0.013885
13600211226,-0.213974,0.032642,-0.005918,0.006803,-0.004311,0.011986,0.011940
13700212779,0.014282,0.029094,-0.039492,0.002430,0.002520,-0.007151,0.010019
13800214332,-0.069035,-0.021442,-0.052103,0.006619,-0.000682,0.022361,0.018900
13900215885,-0.156702,0.048674,0.024927,-0.001337,0.009024,-0.014537,0.023866
14000217438,-0.045460,0.017837,-0.055569,-0.002603,0.002936,0.014735,0.013062
14100218991,-0.018456,0.103950,-0.087113,-0.013924,-0.005023,-0.015052,0.016148
14200220544,-0.054746,-0.054137,-0.001618,-0.012058,-0.002308,0.006872,0.033029
14300222097,-0.029899,-0.015631,-0.055905,-0.000222,0.000975,-0.005759,0.021127
14400223651,-0.056106,-0.081043,-0.058405,0.016166,-0.003918,0.012768,0.028062
14500225204,0.038120,-0.028720,-0.061365,0.018499,0.012298,-0.001504,0.031055
14600226757,-0.123353,0.176909,-0.001587,0.015018,0.006293,-0.003226,0.006129
14700228310,-0.125061,0.074474,0.004362,-0.001541,0.004172,-0.014561,0.013883
14800229863,0.154364,0.095371,-0.099891,0.003056,-0.014708,0.002680,0.011139
14900231416,-0.135195,-0.045363,-0.051095,-0.004640,0.001298,-0.005974,0.023065
15000232969,-0.067021,0.036420,-0.050008,0.015217,-0.010821,0.005115,0.026914
15100234523,0.023614,-0.123845,-0.077189,0.022104,-0.000377,0.004406,0.013910
15200236076,-0.148659,0.171383,-0.105881,0.029511,-0.003639,-0.005425,0.023034
15300237629,0.007008,-0.059333,-0.055488,-0.002787,-0.001200,0.005515,0.013930
15400239182,0.068184,0.130501,-0.123479,-0.005646,-0.005809,-0.015935,0.031082
15500240735,-0.138943,0.019316,-0.044606,-0.013569,-0.001638,-0.004092,0.018860
15600242288,-0.099893,0.136769,-0.092034,-0.000010,0.000093,-0.011046,0.006981
15700243841,0.061393,-0.096897,-0.111752,0.017537,-0.000655,-0.001077,0.021937
15800245394,-0.092970,0.085008,-0.007593,0.033639,-0.008467,0.000687,0.018882
15900246948,-0.043695,-0.008846,-0.044612,0.013911,-0.009101,-0.000987,0.016130
16000248501,0.045872,0.067873,-0.089266,0.013467,0.002609,0.003466,0.023884
16100250054,-0.026815,-0.005862,-0.038982,-0.021277,0.001741,-0.005631,0.021980
16200251607,-0.042632,0.075296,-0.112841,-0.007045,0.003783,-0.008281,0.036083
16300253160,-0.036324,-0.014384,-0.021292,-0.010896,-0.013338,-0.000062,0.025005
16400254713,0.013554,-0.008743,-0.052409,0.010374,-0.001121,0.002129,0.026952
16500256266,0.061622,-0.054764,-0.095185,0.007294,-0.013031,0.013653,0.029977
16600257820,-0.106268,0.092278,-0.089127,0.011095,0.011132,-0.004710,0.021067
16700259373,-0.042052,0.010462,0.016086,-0.014464,-0.006050,-0.008368,0.003978
16800260926,-0.071278,0.093935,-0.066689,-0.012866,-0.001195,0.004009,0.038064
16900262479,0.112197,0.124282,-0.117629,0.002443,-0.014377,-0.012675,0.041019
17000264032,-0.157397,-0.001956,0.012931,0.013961,0.006285,0.017475,0.006103
17100265585,0.042708,-0.054411,-0.065612,0.010740,0.005149,-0.017043,0.003079
17200267138,0.060129,-0.065957,-0.065640,0.007241,-0.006488,0.022605,0.011963
17300268691,-0.119666,0.079180,-0.006121,-0.012692,-0.008941,-0.012924,0.018911
17400270245,0.035648,0.010385,-0.051172,-0.011903,-0.000463,0.015294,0.026985
17500271798,0.010361,0.080123,-0.029860,0.016580,-0.001009,-0.004752,0.041912
17600273351,-0.137091,-0.019142,0.000680,0.025725,0.000907,0.014359,0.029983
17700274904,0.040225,-0.004475,-0.058665,0.014952,0.007640,-0.012007,0.023897
