timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,0.318088,0.969252,1.178054,0.070552,-0.054379,-0.002099,26.221944
100005105,2.380610,-0.497801,-0.411002,0.157415,0.005245,0.050673,26.263891
200010211,-2.184501,-0.980257,-0.397025,-0.041550,0.119024,0.077433,26.309997
300015317,0.316826,0.723531,1.094766,-0.097740,0.068410,0.085192,26.276106
400020422,-1.591275,-0.390239,-0.201111,-0.221724,-0.105007,0.044207,26.241968
500025528,-0.632337,-1.325943,1.024424,-0.204496,-0.162643,0.040248,26.358072
600030634,4.220040,-1.115391,-0.991624,-0.083934,-0.134226,0.198444,26.421926
700035739,-1.077103,0.015450,0.269059,0.000635,-0.056749,-0.007611,26.361960
800040845,1.432828,0.867068,-1.969560,0.351293,0.114579,-0.131331,26.405011
900045951,3.515223,-0.769224,-2.068076,0.310367,0.012315,-0.231947,26.431162
1000051056,1.351803,-0.230860,0.267890,0.200434,0.048165,0.082065,26.541084
1100056162,2.458306,-0.545081,-0.321547,0.199264,0.031409,0.022657,26.488905
1200061268,0.548237,-0.025507,2.009563,-0.090440,0.117041,0.008561,26.517005
1300066373,2.781837,-1.151218,-1.687010,-0.161177,0.129035,0.068785,26.614958
1400071479,2.252452,0.341556,0.088370,-0.175366,0.092133,-0.099935,26.551980
1500076585,0.523598,0.019292,0.868699,-0.049672,-0.091325,-0.069888,26.601953
1600081691,1.417255,-0.998575,-0.558471,0.097740,0.050396,0.070309,26.613024
1700086796,1.764955,1.333486,1.433340,0.038186,-0.074517,0.046930,26.573894
1800091902,-0.205718,0.212562,0.108802,0.195439,0.163820,-0.030106,26.579924
1900097008,0.165411,0.141259,0.267434,0.174207,0.176336,-0.032792,26.496896
2000102113,1.352892,0.244590,-0.031011,0.012762,-0.012277,-0.048359,26.446926
2100107219,2.726668,0.356046,-0.044060,0.021870,0.070531,-0.000238,26.428787
2200112325,1.128451,-2.284490,-3.372110,0.150797,-0.248244,0.042926,26.333840
2300117430,4.038414,1.170125,0.899048,-0.046840,-0.372718,0.165008,26.289922
2400122536,0.914932,1.151813,0.263713,-0.188954,-0.313039,0.242536,26.223904
2500127642,5.252953,-0.891946,0.291275,-0.190546,-0.164928,0.149237,26.235929
2600132747,0.640916,-0.935542,0.242263,-0.040406,0.007642,0.160494,26.093041
2700137853,0.904601,0.863270,1.023056,-0.011187,-0.182958,-0.072663,26.081790
