timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,-3.495023,0.405745,-0.899745,-0.407732,-0.422084,0.263568,14.808889
100692041,1.450878,0.090025,0.015834,-0.120832,-0.290303,0.125403,14.812672
201384083,-1.796701,-0.888693,-0.307889,-0.142824,-0.284527,0.142580,14.640451
302076124,1.211771,-0.333558,0.523799,0.214422,0.341749,-0.278006,14.806584
402768166,0.234758,-0.116870,0.873929,-0.040243,-0.008010,0.087466,14.589895
503460207,-2.750488,-1.406165,0.084367,-0.212821,-0.196896,-0.088883,14.484771
604152249,-3.809485,-2.384930,0.045631,0.100023,0.073694,-0.251470,14.643537
704844290,-2.820741,-1.662126,-0.671655,-0.066889,-0.220852,0.209288,14.512249
805536332,1.182366,-0.226359,0.240561,-0.005841,-0.078747,-0.077308,14.351865
906228373,0.141901,-1.106764,-0.221747,0.062855,0.050234,0.152455,14.213056
1006920415,-0.512830,-1.238564,0.598354,0.088392,-0.062614,0.033099,14.210076
1107612456,0.352983,-0.526966,-0.943282,0.075172,0.023521,-0.084696,14.167716
1208304498,-2.124888,-0.255734,-0.228896,-0.118697,-0.093629,-0.072368,14.132849
1308996539,-0.406696,0.500837,-1.008432,0.138858,-0.083583,0.175406,14.046792
1409688581,-2.182642,-0.256176,1.312697,0.040341,-0.154590,0.183214,13.993032
1510380622,-1.104777,0.575464,0.593532,-0.052902,0.071701,-0.146236,14.144589
1611072664,-0.352749,0.581626,-0.672160,0.010536,-0.014097,-0.033538,14.002621
1711764705,-0.139487,0.577374,-0.574613,0.073484,0.044598,-0.060072,14.030997
1812456747,-0.510526,1.157421,-0.582078,0.008867,-0.044391,0.012803,14.189595
1913148788,1.405266,3.263753,0.329659,0.140198,0.030562,0.103417,14.075532
2013840830,-3.202300,0.212454,-0.038517,-0.067363,-0.083466,0.127020,13.955826
2114532871,-2.152489,-0.658185,-0.548418,0.009011,0.097949,-0.133873,14.012686
2215224913,-1.540195,-0.278979,-2.221447,0.037562,0.020304,-0.024495,14.037635
2315916955,-2.526272,0.788201,-0.233995,0.084225,-0.103924,0.058756,14.136938
2416608996,-0.865512,-0.338725,-0.112584,0.151521,0.041900,-0.059072,14.198662
2517301038,-0.958219,1.673182,-0.291063,-0.045016,0.031313,0.086099,14.172577
2617993079,0.471195,3.076189,-0.138008,0.067429,0.209673,-0.088756,14.106440
2718685121,-1.128057,2.024408,-0.355586,0.051962,0.051194,-0.021575,14.229592
2819377162,-0.243208,0.746425,-0.184715,-0.048684,-0.035529,0.053388,14.274591
2920069204,1.075186,1.865848,0.536780,-0.034484,-0.055692,-0.011807,14.419519
3020761245,-0.913930,0.773521,0.527312,-0.062046,-0.025012,0.008246,14.409130
3121453287,-0.549016,1.455034,0.128878,0.069297,0.048510,0.042016,14.331086
3222145328,-1.565733,0.037810,1.012216,-0.004530,0.031022,0.023160,14.531386
3322837370,-0.733758,0.431889,0.057130,-0.071455,0.044045,-0.134679,14.654065
3423529411,-0.897108,0.668494,-0.408684,-0.012311,-0.006638,0.027598,14.713252
3524221453,-0.856132,0.114639,-0.875522,0.064810,-0.117686,0.144789,14.645903
3624913494,0.312031,0.131790,-0.593467,-0.016085,-0.156967,0.091808,14.667913
3725605536,0.836896,1.137342,0.236834,-0.080527,-0.059678,0.075062,14.639792
3826297577,0.085647,-0.322546,-1.351790,-0.014781,-0.108165,0.014115,14.994792
3926989619,0.529930,0.497125,-0.752737,0.034025,-0.165662,0.084786,14.759204
4027681660,-0.552128,-0.328458,-0.025548,0.099706,-0.003857,0.046897,14.754375
4128373702,0.162115,1.098876,-0.979155,0.068981,0.104904,-0.179520,14.774628
4229065743,-0.260796,1.640349,-0.634527,0.022395,0.107268,-0.109532,14.738230
4329757785,-0.522215,1.222256,0.662585,0.043024,0.085601,0.137698,14.873796
4430449826,-0.724115,2.185789,0.685984,0.025216,0.120320,0.029354,14.778965
4531141868,-1.163094,0.303733,0.648121,0.021603,0.063687,-0.043546,14.810917
