timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,0.278228,0.156709,-0.171802,0.011347,0.055955,-0.034500,1.371944
100001495,-0.258711,0.169612,0.092766,-0.064933,-0.128173,0.111620,1.241115
200002991,0.011920,0.291161,-0.128546,-0.036135,-0.062011,0.062550,1.516943
300004487,-0.472295,0.471675,-0.057826,-0.035303,-0.095081,0.056496,1.469987
400005983,-0.293889,0.116552,-0.557731,-0.066099,0.030726,-0.055190,1.188071
500007479,-0.291146,0.712738,-0.044897,-0.015253,-0.083979,0.084786,1.444991
600008974,-0.190974,0.417093,-0.049208,0.026804,0.041812,-0.036076,1.328881
700010470,-0.120571,0.541144,-0.108597,-0.036224,-0.070751,0.065794,1.243894
800011966,0.789673,-0.298914,-0.034398,-0.010981,-0.006695,0.001305,1.294990
900013462,-0.102508,0.377232,-0.031432,-0.039330,-0.060704,0.041900,1.213047
1000014958,0.561975,-0.331283,0.067975,-0.038780,-0.057607,0.026899,1.153039
1100016454,0.316016,0.184299,-0.114309,-0.020887,-0.050053,0.018582,1.045007
1200017949,0.535955,-0.252233,0.073719,-0.025692,-0.062611,0.049691,1.086098
1300019445,0.233261,0.041527,0.135305,0.089829,0.043653,0.006372,1.011092
1400020941,0.260902,0.136293,0.034220,-0.016171,0.085823,-0.083710,0.911958
1500022437,0.611436,-0.407035,0.184311,-0.010152,0.023240,-0.042120,0.976884
1600023933,-0.099917,0.536046,-0.148806,-0.003996,-0.007444,-0.016449,0.706968
1700025429,0.473595,-0.414072,-0.033802,-0.007884,-0.047422,0.060095,0.806899
1800026924,0.419502,0.010058,-0.052816,-0.034465,-0.056486,0.038412,0.626937
1900028420,-0.189640,0.315820,-0.098087,-0.008426,-0.004504,0.001001,0.601097
2000029916,0.448813,-0.223843,-0.042645,-0.007455,-0.014799,0.006050,0.551918
2100031412,0.481457,-0.174756,0.021500,0.005427,0.003508,-0.008260,0.461941
2200032908,0.049411,0.459070,-0.151251,-0.031344,-0.039113,0.024296,0.451912
2300034404,0.352115,-0.204874,0.008756,-0.001232,-0.018281,0.012415,0.353910
2400035899,0.274295,0.245695,-0.159945,-0.024934,-0.036943,0.032306,0.416079
2500037395,0.079416,-0.129532,0.146803,0.007163,0.016575,-0.024150,0.326944
2600038891,0.144610,-0.192890,0.065215,-0.020269,-0.012468,0.017484,0.326948
2700040387,0.405931,0.099544,-0.157419,-0.015888,0.011279,-0.023391,0.336084
2800041883,-0.195751,0.186025,0.045481,-0.015017,-0.019345,-0.000911,0.268870
2900043379,0.242884,-0.197390,0.003998,0.008513,0.019464,-0.027942,0.223892
3000044874,0.138725,0.282489,-0.117414,0.016441,0.011788,0.003769,0.230009
3100046370,0.176648,0.012009,-0.026300,-0.001934,0.002676,0.003000,0.250007
3200047866,0.176648,0.012009,-0.026300,-0.001934,0.002676,0.003000,0.264988
3300049362,0.236423,0.215586,-0.070969,-0.015194,-0.010878,0.018153,0.239960
3400050858,-0.058193,0.056207,0.006255,0.004672,0.002322,0.007008,0.158886
3500052354,0.190307,0.114840,-0.108001,-0.009286,-0.024629,0.021065,0.153041
3600053849,0.305098,0.008907,0.004514,0.008675,-0.003989,-0.001186,0.124992
3700055345,0.049551,0.237961,-0.049378,-0.004376,-0.001119,-0.001499,0.109979
3800056841,0.155743,-0.084978,-0.055045,0.013577,0.024709,-0.014689,0.071926
3900058337,0.094187,0.111122,0.040400,-0.016393,0.005504,0.005213,0.038870
4000059833,0.114280,-0.167304,0.010989,0.002131,-0.006082,-0.007775,0.006953
4100061329,0.143359,0.134997,-0.045430,-0.011420,-0.007381,-0.000092,0.021108
4200062824,0.102656,0.209941,-0.091610,0.001341,-0.009479,0.013505,0.016107
4300064320,0.314602,0.021373,0.214301,-0.078239,-0.024972,0.021601,0.010006
4400065816,0.317364,0.060239,-0.013569,-0.006086,0.023698,-0.003423,0.019996
4500067312,-0.102441,0.107831,-0.116295,0.043096,0.043440,-0.037909,0.013885
4600068808,0.803845,-0.081760,0.189174,0.039339,0.060507,-0.049854,0.008053
4700070304,-0.128520,0.646140,0.006790,-0.022771,-0.037687,0.018069,0.003894
4800071799,0.361396,0.595437,-0.028887,0.005662,0.038903,-0.008149,0.011108
4900073295,-0.145758,0.728919,-0.110842,-0.011771,-0.004151,0.004777,0.006114
5000074791,-0.138064,0.694016,-0.039975,-0.035828,-0.068424,0.023923,0.009995
