timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,4.441133,0.316349,-0.246790,0.220609,0.145467,-0.105519,11.308056
100085543,-0.203757,-0.344116,-0.331095,-0.252062,-0.192827,0.113423,11.245121
200171086,-2.029914,0.135651,0.201203,0.009572,0.051593,0.006797,11.387011
300256629,0.864784,-0.597640,0.047154,-0.197611,-0.075278,0.065676,11.426326
400342172,-0.744870,-0.053319,-0.350542,-0.093045,-0.109446,0.082105,11.510205
500427715,0.630401,-2.530618,-0.463252,0.047395,0.072033,-0.040477,11.569799
600513259,-0.095139,-0.837404,-0.646932,0.085675,-0.053456,-0.010946,11.523748
700598802,-0.774971,-1.143752,0.304657,0.055240,0.075548,-0.155105,11.657911
800684345,1.180657,-0.149527,0.458699,0.229993,0.136274,-0.054767,11.634041
900769888,-1.486289,0.940582,0.058313,-0.089337,-0.013416,-0.018355,11.657304
1000855431,0.574134,-0.154874,0.217565,0.018110,0.046621,-0.024748,11.811239
1100940975,0.407447,0.317380,0.383347,-0.073485,-0.004538,0.118865,11.827747
1201026518,0.737254,0.304484,1.046088,-0.009990,0.091575,-0.083386,11.997844
1301112061,-1.291893,0.044466,0.142812,-0.208763,-0.005487,0.090230,11.792836
1401197604,-1.233090,0.059359,0.932974,-0.029667,0.114733,-0.075077,12.043849
1501283147,-1.597821,-2.026041,0.352074,-0.267348,-0.080633,0.067400,11.949584
1601368691,-1.345628,0.534213,1.128989,-0.204514,0.028063,0.042891,12.003820
1701454234,0.132894,-1.358954,0.209528,-0.141042,-0.000452,0.029002,12.058642
1801539777,-2.136155,-2.245983,1.004173,-0.250773,-0.064808,0.134178,12.043745
1901625320,0.457518,0.311403,0.949584,-0.008842,0.050052,-0.057273,12.158713
2001710863,0.060180,0.674616,0.642852,-0.223502,-0.029359,0.104423,12.147081
2101796407,2.008175,1.709023,1.019435,-0.044950,0.168593,-0.099070,12.093032
2201881950,-0.905534,-0.039038,0.857062,-0.148322,-0.009400,0.041759,12.199525
2301967493,-1.548029,-0.558539,-0.297737,0.090103,0.180216,-0.141164,12.277898
2402053036,-1.375117,-0.858906,0.029501,-0.001414,0.039307,-0.039740,12.366597
2502138579,-0.691064,1.089084,0.266875,0.110871,0.061249,-0.079884,12.351046
2602224123,1.451706,-1.221494,0.030196,0.178038,0.076031,-0.086417,12.399939
2702309666,-1.395808,1.173564,0.216817,-0.043888,-0.034580,0.040933,12.446201
2802395209,1.417981,-1.965588,-0.076133,0.157859,0.076181,-0.058410,12.452275
2902480752,2.528100,0.589165,0.258458,-0.308665,-0.134198,0.221165,12.541499
3002566295,2.679390,0.034200,0.510914,0.063430,-0.014297,0.008439,12.409848
3102651839,-0.535465,0.874036,-0.735183,-0.304288,-0.192909,0.251378,12.634439
3202737382,-0.122178,-1.059404,0.179147,0.003996,-0.054180,-0.027980,12.572478
3302822925,-1.928376,-1.827776,-0.736074,-0.022677,-0.118983,-0.014311,12.550227
3402908468,0.154206,-0.751190,-0.064143,0.052841,0.055045,-0.050981,12.496516
3502994011,-1.728707,-1.897842,-0.965650,0.019273,-0.032378,0.008757,12.672279
3603079555,0.658909,-0.953487,-0.416985,0.106957,0.068350,-0.134762,12.528656
3703165098,1.516198,-1.362448,0.666048,-0.160601,-0.103297,0.100769,12.764397
3803250641,3.475852,1.116728,0.316179,0.068175,0.110572,-0.171322,12.714057
3903336184,-2.307937,-1.038455,-0.235330,-0.249401,-0.153679,0.142485,12.780614
4003421727,-1.640305,1.636292,-0.145004,0.076683,0.011887,-0.088012,12.888009
4103507271,-2.712505,0.694536,-0.162970,-0.283014,-0.192186,0.216860,12.918299
4203592814,-0.147763,0.167392,-0.156830,-0.000266,-0.040500,0.024905,12.928303
4303678357,2.169533,-0.889157,0.104920,-0.212953,-0.213587,0.203570,13.017312
4403763900,-1.960985,0.637789,0.065084,-0.131419,-0.039414,0.012232,13.034849
4503849443,0.805656,0.833738,-0.067636,-0.290809,-0.170280,0.129142,13.237490
4603934987,-2.655240,0.699188,-0.043182,-0.321356,-0.201319,0.241350,13.254729
4704020530,2.328203,-0.117471,-0.289310,-0.147563,-0.062627,0.098857,13.342810
4804106073,-2.218791,2.319920,-0.387767,-0.348114,-0.194324,0.162088,13.343685
4904191616,2.985313,-1.294610,0.078659,0.103974,0.106180,-0.108312,13.497374
5004277159,1.457803,1.675165,0.083253,-0.184520,-0.124186,0.137894,13.412075
5104362703,3.775049,0.614317,-0.702876,0.246032,0.098543,-0.192097,13.413776
5204448246,-0.696957,0.979389,-0.026105,-0.089448,-0.064792,0.000372,13.384720
5304533789,-4.023351,0.239382,-0.066814,0.458953,0.266953,-0.336377,13.338128
5404619332,-2.266656,1.964189,-0.476287,0.134369,0.054324,-0.093093,13.361208
5504704875,-1.579894,0.627419,-0.143560,0.403869,0.264125,-0.310662,13.322115
5604790419,4.062668,1.346015,-0.529159,0.346054,0.159391,-0.242460,13.303628
5704875962,-1.011419,0.227986,-0.214540,0.187500,0.102726,-0.132798,13.310422
5804961505,3.773047,1.472484,0.015687,0.315296,0.191233,-0.292873,13.221855
5905047048,-1.050671,-0.164452,-0.218391,-0.088940,0.075278,-0.043499,13.239027
6005132591,3.060006,0.564214,-0.218782,0.187209,0.102796,-0.112910,13.290253
6105218135,-0.842053,0.730699,0.215171,-0.270544,-0.176982,0.166348,13.222737
6205303678,-2.046133,0.324791,-0.567645,-0.039701,-0.048391,0.064218,13.215987
6305389221,3.005628,0.205600,-0.552544,-0.270055,-0.169722,0.200615,13.197871
6405474764,-0.210676,0.578349,-0.526668,-0.266081,-0.124887,0.108356,13.175012
6505560307,2.167887,1.502181,0.138584,-0.133958,-0.002663,0.008969,13.093569
6605645851,-1.646607,1.157025,-0.518520,-0.167345,-0.170937,0.132373,13.168758
6705731394,-0.335561,1.294853,-0.470861,0.077366,0.007503,-0.066832,13.088236
6805816937,-2.078936,0.675299,-0.689741,-0.104815,-0.113612,0.093185,12.946858
6905902480,1.488661,-0.290426,0.365084,0.011941,0.090670,-0.086964,12.977600
7005988023,0.862639,1.685214,-0.457849,-0.154922,-0.129961,0.189605,12.984097
7106073567,1.732386,1.833655,0.238470,0.044684,0.067877,0.066957,12.920308
7206159110,-0.930857,0.956908,-0.800457,-0.141535,-0.152808,0.082986,12.894572
7306244653,-1.951388,-1.760890,0.594901,0.263517,0.058780,-0.070218,12.886685
7406330196,-2.836589,0.858721,0.047009,-0.086634,0.017713,-0.055039,12.865601
7506415739,-1.109469,-0.631698,-0.747595,0.294470,0.205399,-0.300844,12.849323
7606501283,3.895132,1.463818,0.957290,0.119800,0.172493,-0.178451,12.726568
7706586826,1.381720,2.721531,0.597491,0.240596,0.340783,-0.343241,12.782645
7806672369,1.860492,-3.045048,-0.023295,0.289114,0.223929,-0.210595,12.635741
7906757912,-1.044376,0.602560,-0.286809,0.053957,0.145981,-0.137606,12.655704
8006843455,1.829964,0.182563,-0.459773,0.195282,0.101771,-0.102286,12.782448
8106928999,0.351104,-1.187593,-0.043001,-0.156047,0.002557,0.082589,12.708036
8207014542,-1.344195,-2.134781,0.101913,-0.208804,-0.102381,0.065192,12.730323
8307100085,-1.891717,1.686340,-0.124198,0.010452,-0.011470,0.024902,12.693923
8407185628,-1.767419,-1.589563,0.172418,0.036987,-0.000238,0.007273,12.831081
8507271171,4.288493,1.938468,-0.172315,0.304651,0.126352,-0.164018,12.762900
8607356715,1.402521,-0.170912,-0.453407,-0.197921,-0.005398,0.102744,12.736147
8707442258,3.728330,-0.549460,-0.308161,0.161056,0.173069,-0.171696,12.899082
8807527801,-0.748442,0.482193,-0.528083,-0.319502,-0.179904,0.166823,12.712779
8907613344,1.716120,2.177065,0.370753,-0.001633,0.049723,-0.025089,12.852833
9007698887,2.936474,-1.217562,-0.164300,-0.356134,-0.174679,0.245471,12.810596
9107784431,1.845510,-1.076318,-0.282284,-0.144373,-0.116502,0.134544,12.786387
9207869974,1.430430,0.267989,-0.465080,-0.152371,-0.160190,0.219338,12.839379
9307955517,-0.856395,-0.018321,-0.011905,-0.122142,-0.026781,0.030269,12.746353
9408041060,2.287407,-1.655410,-0.180565,0.135280,0.051607,-0.107258,12.951779
9508126603,0.820279,2.444286,-0.270997,0.015406,-0.028071,-0.042637,12.880655
9608212147,-2.820467,-0.200861,-0.318506,0.371814,0.266079,-0.292005,12.895697
9708297690,-1.096512,-0.542588,-0.171903,0.260598,0.202128,-0.334521,12.979452
9808383233,-0.716662,1.656300,-0.465339,0.428003,0.190598,-0.349716,12.961856
9908468776,4.699914,-2.348907,-0.609799,0.392467,0.140749,-0.195639,12.969577
10008554319,-0.599133,-1.257792,-0.349416,0.240952,0.065916,-0.134860,12.971416
10108639863,3.034960,0.290965,0.228045,0.280520,0.173523,-0.210150,13.039904
10208725406,-1.054629,0.410406,-0.111698,0.130962,0.071847,-0.084603,13.034720
10308810949,1.987030,1.834232,-0.202997,0.201218,0.139310,-0.190025,12.992678
10408896492,-0.913190,-1.498175,-0.191749,0.077874,0.160199,-0.134161,13.013980
