timestampNs,ax,ay,az,gx,gy,gz,speedMps
0,0.0,0.0,9.80665,0,0.0,0,0.2
10000000,0.01,0.0,9.80665,0,0.001,0,0.201
20000000,0.02,0.0,9.80665,0,0.002,0,0.202
30000000,0.03,0.0,9.80665,0,0.003,0,0.203
40000000,0.04,0.0,9.80665,0,0.004,0,0.20400000000000001
50000000,0.05,0.0,9.80665,0,0.005,0,0.20500000000000002
60000000,0.06,0.0,9.80665,0,0.006,0,0.20600000000000002
70000000,0.07,0.0,9.80665,0,0.007,0,0.20700000000000002
80000000,0.08,0.0,9.80665,0,0.008,0,0.20800000000000002
90000000,0.09,0.0,9.80665,0,0.009000000000000001,0,0.20900000000000002
100000000,0.1,0.0,9.80665,0,0.01,0,0.21000000000000002
110000000,0.11,0.0,9.80665,0,0.011,0,0.21100000000000002
120000000,0.12,0.0,9.80665,0,0.012,0,0.21200000000000002
130000000,0.13,0.0,9.80665,0,0.013000000000000001,0,0.21300000000000002
140000000,0.14,0.0,9.80665,0,0.014,0,0.21400000000000002
150000000,0.15,0.0,9.80665,0,0.015,0,0.21500000000000002
160000000,0.16,0.0,9.80665,0,0.016,0,0.21600000000000003
170000000,0.17,0.0,9.80665,0,0.017,0,0.21700000000000003
180000000,0.18,0.0,9.80665,0,0.018000000000000002,0,0.21800000000000003
190000000,0.19,0.0,9.80665,0,0.019,0,0.219
200000000,0.2,0.0,9.80665,0,0.02,0,0.22
210000000,0.21,0.0,9.80665,0,0.021,0,0.221
220000000,0.22,0.0,9.80665,0,0.022,0,0.222
230000000,0.23,0.0,9.80665,0,0.023,0,0.223
240000000,0.24,0.0,9.80665,0,0.024,0,0.224
250000000,0.25,0.0,9.80665,0,0.025,0,0.225
260000000,0.26,0.0,9.80665,0,0.026000000000000002,0,0.226
270000000,0.27,0.0,9.80665,0,0.027,0,0.227
280000000,0.28,0.0,9.80665,0,0.028,0,0.228
290000000,0.29,0.0,9.80665,0,0.029,0,0.229
300000000,0.3,0.0,9.80665,0,0.03,0,0.23
310000000,0.31,0.0,9.80665,0,0.031,0,0.231
320000000,0.32,0.0,9.80665,0,0.032,0,0.232
330000000,0.33,0.0,9.80665,0,0.033,0,0.233
340000000,0.34,0.0,9.80665,0,0.034,0,0.234
350000000,0.35000000000000003,0.0,9.80665,0,0.035,0,0.23500000000000001
360000000,0.36,0.0,9.80665,0,0.036000000000000004,0,0.23600000000000002
370000000,0.37,0.0,9.80665,0,0.037,0,0.23700000000000002
380000000,0.38,0.0,9.80665,0,0.038,0,0.23800000000000002
390000000,0.39,0.0,9.80665,0,0.039,0,0.23900000000000002
400000000,0.4,0.0,9.80665,0,0.04,0,0.24000000000000002
410000000,0.41000000000000003,0.0,9.80665,0,0.041,0,0.24100000000000002
420000000,0.42,0.0,9.80665,0,0.042,0,0.24200000000000002
430000000,0.43,0.0,9.80665,0,0.043000000000000003,0,0.24300000000000002
440000000,0.44,0.0,9.80665,0,0.044,0,0.244
450000000,0.45,0.0,9.80665,0,0.045,0,0.245
460000000,0.46,0.0,9.80665,0,0.046,0,0.246
470000000,0.47000000000000003,0.0,9.80665,0,0.047,0,0.247
480000000,0.48,0.0,9.80665,0,0.048,0,0.248
490000000,0.49,0.0,9.80665,0,0.049,0,0.249
500000000,0.5,0.0,9.80665,0,0.05,0,0.25
510000000,0.51,0.0,9.80665,0,0.051000000000000004,0,0.251
520000000,0.52,0.0,9.80665,0,0.052000000000000005,0,0.252
530000000,0.53,0.0,9.80665,0,0.053,0,0.253
540000000,0.54,0.0,9.80665,0,0.054,0,0.254
550000000,0.55,0.0,9.80665,0,0.055,0,0.255
560000000,0.56,0.0,9.80665,0,0.056,0,0.256
570000000,0.5700000000000001,0.0,9.80665,0,0.057,0,0.257
580000000,0.58,0.0,9.80665,0,0.058,0,0.258
590000000,0.59,0.0,9.80665,0,0.059000000000000004,0,0.259
600000000,0.6,0.0,9.80665,0,0.06,0,0.26
610000000,0.61,0.0,9.80665,0,0.061,0,0.261
620000000,0.62,0.0,9.80665,0,0.062,0,0.262
